PercAccuracy,Rep1,ParticipantPublicID,Sharing,True1,SM
4,0,31,1,1,0.2125
4,0,31,2,1,0.2125
4,1,31,2,1,0.2125
6,1,31,2,1,0.2125
4,1,31,2,1,0.2125
4,0,31,2,1,0.2125
6,1,31,3,1,0.2125
6,1,31,2,1,0.2125
6,1,31,3,1,0.2125
4,1,31,2,1,0.2125
6,0,31,3,1,0.2125
6,1,31,2,1,0.2125
6,1,31,2,1,0.2125
4,0,31,2,1,0.2125
6,0,31,3,1,0.2125
6,0,31,2,1,0.2125
6,0,31,2,1,0.2125
6,1,31,2,1,0.2125
6,0,31,2,1,0.2125
6,0,31,3,1,0.2125
6,0,31,3,0,0.2125
6,0,31,3,0,0.2125
4,0,31,2,0,0.2125
6,1,31,3,0,0.2125
6,1,31,3,0,0.2125
4,0,31,2,0,0.2125
6,1,31,3,0,0.2125
5,1,31,2,0,0.2125
1,0,31,2,0,0.2125
4,0,31,1,0,0.2125
6,1,31,2,0,0.2125
5,0,31,2,0,0.2125
1,0,31,1,0,0.2125
4,1,31,2,0,0.2125
1,0,31,2,0,0.2125
6,1,31,2,0,0.2125
5,0,31,2,0,0.2125
6,0,31,2,0,0.2125
4,0,31,2,0,0.2125
6,0,31,3,0,0.2125
4,0,31,1,0,0.2125
5,1,31,3,0,0.2125
1,0,31,1,0,0.2125
4,1,31,1,0,0.2125
4,1,31,1,0,0.2125
1,0,31,1,0,0.2125
1,1,31,1,0,0.2125
1,1,31,1,0,0.2125
1,1,31,1,0,0.2125
4,1,31,2,0,0.2125
3,0,32,3,1,0.536666667
6,1,32,6,1,0.536666667
6,1,32,6,1,0.536666667
6,0,32,5,1,0.536666667
3,0,32,1,1,0.536666667
6,1,32,6,1,0.536666667
6,1,32,3,1,0.536666667
2,1,32,1,1,0.536666667
6,1,32,5,1,0.536666667
4,1,32,1,1,0.536666667
4,0,32,2,1,0.536666667
3,0,32,4,1,0.536666667
2,0,32,6,1,0.536666667
3,0,32,6,1,0.536666667
3,0,32,1,1,0.536666667
6,1,32,3,1,0.536666667
3,0,32,1,1,0.536666667
6,1,32,6,1,0.536666667
5,0,32,6,1,0.536666667
3,1,32,1,1,0.536666667
6,1,32,6,1,0.536666667
5,0,32,5,1,0.536666667
6,1,32,6,1,0.536666667
6,0,32,5,1,0.536666667
3,0,32,1,1,0.536666667
6,0,32,4,1,0.536666667
3,1,32,4,1,0.536666667
6,0,32,6,1,0.536666667
6,0,32,2,1,0.536666667
6,1,32,6,1,0.536666667
6,0,32,6,0,0.536666667
2,0,32,6,0,0.536666667
4,0,32,2,0,0.536666667
2,0,32,6,0,0.536666667
6,0,32,6,0,0.536666667
4,0,32,5,0,0.536666667
6,0,32,3,0,0.536666667
4,0,32,6,0,0.536666667
6,0,32,4,0,0.536666667
2,1,32,1,0,0.536666667
6,1,32,1,0,0.536666667
6,1,32,6,0,0.536666667
4,0,32,1,0,0.536666667
6,0,32,5,0,0.536666667
6,1,32,5,0,0.536666667
6,1,32,3,0,0.536666667
6,1,32,2,0,0.536666667
3,0,32,1,0,0.536666667
3,0,32,1,0,0.536666667
3,1,32,5,0,0.536666667
6,1,32,6,0,0.536666667
6,1,32,6,0,0.536666667
5,1,32,4,0,0.536666667
6,1,32,6,0,0.536666667
4,0,32,1,0,0.536666667
1,1,32,1,0,0.536666667
6,1,32,6,0,0.536666667
3,1,32,1,0,0.536666667
6,1,32,1,0,0.536666667
6,1,32,6,0,0.536666667
5,0,33,5,1,0.69875
2,0,33,3,1,0.69875
1,1,33,5,1,0.69875
6,0,33,6,1,0.69875
6,0,33,4,1,0.69875
6,1,33,6,1,0.69875
3,1,33,2,1,0.69875
1,0,33,1,1,0.69875
5,1,33,3,1,0.69875
2,0,33,1,1,0.69875
2,1,33,3,1,0.69875
4,1,33,2,1,0.69875
5,1,33,4,1,0.69875
3,0,33,3,1,0.69875
3,0,33,2,1,0.69875
2,1,33,2,1,0.69875
6,1,33,5,1,0.69875
4,1,33,3,1,0.69875
6,1,33,4,1,0.69875
6,0,33,6,1,0.69875
6,0,33,6,1,0.69875
6,0,33,4,1,0.69875
6,1,33,6,1,0.69875
6,1,33,6,1,0.69875
6,1,33,1,1,0.69875
4,1,33,4,1,0.69875
5,1,33,5,1,0.69875
6,1,33,5,1,0.69875
6,1,33,5,1,0.69875
6,0,33,2,1,0.69875
3,0,33,5,0,0.69875
1,0,33,2,0,0.69875
4,1,33,3,0,0.69875
6,1,33,4,0,0.69875
5,0,33,2,0,0.69875
5,1,33,1,0,0.69875
1,0,33,1,0,0.69875
5,0,33,5,0,0.69875
5,0,33,3,0,0.69875
6,1,33,3,0,0.69875
1,0,33,1,0,0.69875
1,0,33,1,0,0.69875
2,1,33,3,0,0.69875
6,0,33,3,0,0.69875
6,1,33,6,0,0.69875
3,0,33,2,0,0.69875
1,1,33,1,0,0.69875
6,0,33,4,0,0.69875
5,0,33,6,0,0.69875
1,1,33,4,0,0.69875
2,1,33,1,0,0.69875
5,0,33,5,0,0.69875
1,0,33,1,0,0.69875
2,0,33,1,0,0.69875
5,0,33,2,0,0.69875
1,0,33,1,0,0.69875
1,1,33,1,0,0.69875
6,1,33,4,0,0.69875
1,0,33,1,0,0.69875
6,1,33,5,0,0.69875
6,1,34,3,1,0.866666667
3,0,34,1,1,0.866666667
2,0,34,1,1,0.866666667
6,1,34,1,1,0.866666667
5,1,34,1,1,0.866666667
3,0,34,1,1,0.866666667
5,1,34,3,1,0.866666667
3,0,34,2,1,0.866666667
4,0,34,2,1,0.866666667
6,1,34,3,1,0.866666667
6,1,34,1,1,0.866666667
4,0,34,1,1,0.866666667
6,1,34,3,1,0.866666667
5,1,34,1,1,0.866666667
3,1,34,1,1,0.866666667
3,0,34,1,1,0.866666667
2,0,34,1,1,0.866666667
4,0,34,3,1,0.866666667
6,1,34,1,1,0.866666667
5,0,34,2,1,0.866666667
6,1,34,2,1,0.866666667
5,1,34,3,1,0.866666667
6,0,34,3,1,0.866666667
5,1,34,1,1,0.866666667
6,1,34,3,1,0.866666667
5,0,34,1,1,0.866666667
3,0,34,1,1,0.866666667
6,1,34,2,1,0.866666667
6,0,34,4,1,0.866666667
5,1,34,3,1,0.866666667
6,1,34,3,0,0.866666667
1,0,34,1,0,0.866666667
4,1,34,1,0,0.866666667
4,0,34,2,0,0.866666667
6,1,34,1,0,0.866666667
2,0,34,1,0,0.866666667
3,0,34,1,0,0.866666667
3,0,34,2,0,0.866666667
2,1,34,1,0,0.866666667
2,0,34,1,0,0.866666667
5,0,34,2,0,0.866666667
4,1,34,1,0,0.866666667
1,0,34,3,0,0.866666667
4,0,34,1,0,0.866666667
3,0,34,4,0,0.866666667
6,1,34,3,0,0.866666667
6,1,34,2,0,0.866666667
4,1,34,3,0,0.866666667
5,1,34,3,0,0.866666667
6,1,34,2,0,0.866666667
6,1,34,1,0,0.866666667
2,0,34,1,0,0.866666667
6,1,34,1,0,0.866666667
4,0,34,1,0,0.866666667
1,0,34,1,0,0.866666667
1,0,34,1,0,0.866666667
2,1,34,4,0,0.866666667
4,0,34,2,0,0.866666667
1,1,34,1,0,0.866666667
3,0,34,1,0,0.866666667
6,1,35,6,1,0.63
3,0,35,2,1,0.63
4,1,35,2,1,0.63
6,0,35,6,1,0.63
1,0,35,1,1,0.63
6,1,35,6,1,0.63
3,1,35,2,1,0.63
3,1,35,2,1,0.63
6,1,35,6,1,0.63
4,0,35,2,1,0.63
4,0,35,2,1,0.63
4,0,35,2,1,0.63
4,0,35,2,1,0.63
3,1,35,1,1,0.63
4,0,35,2,1,0.63
4,1,35,2,1,0.63
4,1,35,2,1,0.63
3,1,35,2,1,0.63
6,0,35,6,1,0.63
6,0,35,5,1,0.63
6,1,35,6,1,0.63
6,1,35,6,1,0.63
6,1,35,6,1,0.63
5,1,35,2,1,0.63
6,1,35,6,1,0.63
5,1,35,3,1,0.63
6,0,35,5,1,0.63
6,0,35,6,1,0.63
6,0,35,6,1,0.63
4,0,35,2,1,0.63
5,1,35,4,0,0.63
1,0,35,1,0,0.63
5,1,35,5,0,0.63
6,0,35,6,0,0.63
1,0,35,1,0,0.63
6,1,35,2,0,0.63
6,0,35,6,0,0.63
4,1,35,3,0,0.63
4,1,35,2,0,0.63
2,1,35,2,0,0.63
3,0,35,2,0,0.63
4,0,35,2,0,0.63
1,1,35,1,0,0.63
4,1,35,4,0,0.63
3,1,35,2,0,0.63
6,1,35,6,0,0.63
4,0,35,2,0,0.63
4,0,35,2,0,0.63
1,0,35,1,0,0.63
4,0,35,1,0,0.63
2,0,35,2,0,0.63
4,0,35,2,0,0.63
5,1,35,2,0,0.63
1,0,35,1,0,0.63
5,1,35,3,0,0.63
1,0,35,1,0,0.63
1,0,35,1,0,0.63
1,1,35,1,0,0.63
1,0,35,1,0,0.63
4,1,35,2,0,0.63
6,1,36,5,1,0.904166667
5,1,36,2,1,0.904166667
5,1,36,4,1,0.904166667
5,0,36,4,1,0.904166667
5,0,36,2,1,0.904166667
5,0,36,2,1,0.904166667
5,1,36,4,1,0.904166667
5,1,36,4,1,0.904166667
6,1,36,6,1,0.904166667
1,0,36,1,1,0.904166667
5,1,36,4,1,0.904166667
1,0,36,1,1,0.904166667
2,0,36,1,1,0.904166667
5,1,36,3,1,0.904166667
5,0,36,3,1,0.904166667
6,1,36,6,1,0.904166667
2,0,36,1,1,0.904166667
5,1,36,3,1,0.904166667
5,0,36,4,1,0.904166667
6,0,36,6,1,0.904166667
6,1,36,6,1,0.904166667
6,1,36,6,1,0.904166667
6,1,36,6,1,0.904166667
4,0,36,2,1,0.904166667
6,0,36,5,1,0.904166667
6,1,36,6,1,0.904166667
6,1,36,6,1,0.904166667
6,0,36,6,1,0.904166667
6,1,36,6,1,0.904166667
6,0,36,6,1,0.904166667
5,0,36,4,0,0.904166667
1,1,36,5,0,0.904166667
6,1,36,1,0,0.904166667
1,0,36,2,0,0.904166667
5,0,36,4,0,0.904166667
5,1,36,3,0,0.904166667
6,0,36,6,0,0.904166667
5,1,36,2,0,0.904166667
3,1,36,2,0,0.904166667
6,1,36,2,0,0.904166667
5,1,36,1,0,0.904166667
2,0,36,3,0,0.904166667
2,1,36,2,0,0.904166667
2,1,36,1,0,0.904166667
1,0,36,2,0,0.904166667
5,0,36,4,0,0.904166667
5,0,36,2,0,0.904166667
6,1,36,4,0,0.904166667
5,1,36,1,0,0.904166667
4,0,36,2,0,0.904166667
6,1,36,4,0,0.904166667
6,0,36,6,0,0.904166667
1,0,36,1,0,0.904166667
1,0,36,1,0,0.904166667
5,0,36,2,0,0.904166667
1,0,36,1,0,0.904166667
1,1,36,1,0,0.904166667
1,1,36,1,0,0.904166667
1,0,36,1,0,0.904166667
1,0,36,1,0,0.904166667
5,0,3.70E+01,4,1,0.93
3,1,3.70E+01,1,1,0.93
3,1,3.70E+01,1,1,0.93
5,0,3.70E+01,5,1,0.93
3,1,3.70E+01,1,1,0.93
3,0,3.70E+01,1,1,0.93
3,0,3.70E+01,1,1,0.93
3,0,3.70E+01,1,1,0.93
4,0,3.70E+01,2,1,0.93
4,1,3.70E+01,2,1,0.93
3,0,3.70E+01,1,1,0.93
3,1,3.70E+01,1,1,0.93
4,1,3.70E+01,1,1,0.93
2,0,3.70E+01,1,1,0.93
3,1,3.70E+01,1,1,0.93
3,0,3.70E+01,1,1,0.93
3,0,3.70E+01,1,1,0.93
4,0,3.70E+01,2,1,0.93
6,1,3.70E+01,3,1,0.93
5,0,3.70E+01,3,1,0.93
6,1,3.70E+01,6,1,0.93
6,0,3.70E+01,6,1,0.93
5,1,3.70E+01,4,1,0.93
5,1,3.70E+01,4,1,0.93
5,0,3.70E+01,3,1,0.93
6,1,3.70E+01,3,1,0.93
4,1,3.70E+01,1,1,0.93
6,0,3.70E+01,6,1,0.93
6,1,3.70E+01,5,1,0.93
6,1,3.70E+01,4,1,0.93
5,0,3.70E+01,5,0,0.93
5,0,3.70E+01,4,0,0.93
3,1,3.70E+01,1,0,0.93
5,0,3.70E+01,2,0,0.93
4,1,3.70E+01,3,0,0.93
3,1,3.70E+01,1,0,0.93
5,1,3.70E+01,4,0,0.93
4,1,3.70E+01,2,0,0.93
3,0,3.70E+01,1,0,0.93
2,0,3.70E+01,1,0,0.93
5,1,3.70E+01,2,0,0.93
4,0,3.70E+01,2,0,0.93
3,0,3.70E+01,1,0,0.93
1,0,3.70E+01,1,0,0.93
4,0,3.70E+01,2,0,0.93
4,0,3.70E+01,2,0,0.93
4,1,3.70E+01,1,0,0.93
4,1,3.70E+01,2,0,0.93
3,0,3.70E+01,1,0,0.93
4,0,3.70E+01,2,0,0.93
3,0,3.70E+01,1,0,0.93
6,1,3.70E+01,6,0,0.93
1,0,3.70E+01,1,0,0.93
3,0,3.70E+01,1,0,0.93
1,1,3.70E+01,1,0,0.93
1,1,3.70E+01,1,0,0.93
1,1,3.70E+01,1,0,0.93
2,1,3.70E+01,1,0,0.93
1,1,3.70E+01,1,0,0.93
3,1,3.70E+01,1,0,0.93
4,0,38,2,1,0.761666667
4,0,38,2,1,0.761666667
4,0,38,2,1,0.761666667
6,1,38,3,1,0.761666667
1,0,38,1,1,0.761666667
5,1,38,3,1,0.761666667
4,1,38,3,1,0.761666667
2,0,38,2,1,0.761666667
5,1,38,3,1,0.761666667
5,1,38,2,1,0.761666667
5,1,38,3,1,0.761666667
5,1,38,2,1,0.761666667
4,1,38,2,1,0.761666667
4,1,38,2,1,0.761666667
4,0,38,2,1,0.761666667
4,0,38,2,1,0.761666667
4,0,38,2,1,0.761666667
4,0,38,1,1,0.761666667
6,0,38,3,1,0.761666667
4,0,38,2,1,0.761666667
6,0,38,3,1,0.761666667
5,0,38,3,1,0.761666667
6,0,38,3,1,0.761666667
5,1,38,3,1,0.761666667
5,0,38,2,1,0.761666667
6,0,38,3,1,0.761666667
3,0,38,2,1,0.761666667
5,1,38,3,1,0.761666667
6,1,38,3,1,0.761666667
6,0,38,2,1,0.761666667
5,0,38,3,0,0.761666667
5,1,38,2,0,0.761666667
4,1,38,2,0,0.761666667
4,1,38,2,0,0.761666667
5,1,38,3,0,0.761666667
5,1,38,3,0,0.761666667
4,0,38,2,0,0.761666667
4,0,38,3,0,0.761666667
3,0,38,1,0,0.761666667
5,1,38,2,0,0.761666667
5,1,38,3,0,0.761666667
4,0,38,2,0,0.761666667
4,0,38,2,0,0.761666667
4,1,38,2,0,0.761666667
5,1,38,3,0,0.761666667
5,1,38,2,0,0.761666667
4,0,38,3,0,0.761666667
4,0,38,1,0,0.761666667
5,1,38,3,0,0.761666667
5,1,38,2,0,0.761666667
4,1,38,2,0,0.761666667
4,0,38,3,0,0.761666667
2,0,38,1,0,0.761666667
2,0,38,1,0,0.761666667
5,1,38,2,0,0.761666667
1,1,38,1,0,0.761666667
2,0,38,1,0,0.761666667
4,1,38,1,0,0.761666667
1,1,38,1,0,0.761666667
5,1,38,2,0,0.761666667
6,0,39,4,1,0.869166667
5,1,39,3,1,0.869166667
5,0,39,2,1,0.869166667
4,0,39,3,1,0.869166667
4,0,39,2,1,0.869166667
2,0,39,2,1,0.869166667
5,1,39,2,1,0.869166667
4,0,39,3,1,0.869166667
4,0,39,4,1,0.869166667
5,1,39,3,1,0.869166667
3,0,39,1,1,0.869166667
4,1,39,2,1,0.869166667
4,1,39,3,1,0.869166667
3,1,39,3,1,0.869166667
5,1,39,4,1,0.869166667
4,1,39,4,1,0.869166667
3,1,39,3,1,0.869166667
5,1,39,4,1,0.869166667
5,0,39,3,1,0.869166667
4,1,39,4,1,0.869166667
4,1,39,3,1,0.869166667
4,0,39,2,1,0.869166667
5,1,39,4,1,0.869166667
5,1,39,2,1,0.869166667
4,0,39,3,1,0.869166667
5,1,39,1,1,0.869166667
4,1,39,3,1,0.869166667
4,0,39,3,1,0.869166667
4,1,39,4,1,0.869166667
5,0,39,3,1,0.869166667
4,0,39,2,0,0.869166667
5,1,39,1,0,0.869166667
3,1,39,2,0,0.869166667
3,0,39,4,0,0.869166667
5,1,39,3,0,0.869166667
3,1,39,3,0,0.869166667
5,0,39,2,0,0.869166667
3,1,39,2,0,0.869166667
3,0,39,3,0,0.869166667
4,1,39,2,0,0.869166667
4,0,39,2,0,0.869166667
4,1,39,3,0,0.869166667
4,0,39,1,0,0.869166667
4,0,39,2,0,0.869166667
3,1,39,4,0,0.869166667
4,1,39,1,0,0.869166667
4,0,39,4,0,0.869166667
5,1,39,2,0,0.869166667
5,0,39,4,0,0.869166667
4,0,39,2,0,0.869166667
3,0,39,4,0,0.869166667
1,0,39,3,0,0.869166667
3,1,39,1,0,0.869166667
4,0,39,3,0,0.869166667
1,1,39,1,0,0.869166667
2,1,39,1,0,0.869166667
2,0,39,1,0,0.869166667
2,0,39,1,0,0.869166667
3,0,39,1,0,0.869166667
4,0,39,3,0,0.869166667
1,0,40,1,1,0.829583333
3,1,40,1,1,0.829583333
3,1,40,5,1,0.829583333
3,1,40,1,1,0.829583333
1,0,40,1,1,0.829583333
6,0,40,4,1,0.829583333
2,0,40,1,1,0.829583333
4,0,40,3,1,0.829583333
2,0,40,1,1,0.829583333
4,1,40,1,1,0.829583333
1,0,40,1,1,0.829583333
3,0,40,1,1,0.829583333
3,0,40,1,1,0.829583333
4,0,40,4,1,0.829583333
2,1,40,1,1,0.829583333
2,1,40,2,1,0.829583333
4,0,40,1,1,0.829583333
3,1,40,1,1,0.829583333
5,0,40,4,1,0.829583333
2,0,40,2,1,0.829583333
6,0,40,6,1,0.829583333
5,1,40,1,1,0.829583333
6,0,40,5,1,0.829583333
4,1,40,4,1,0.829583333
4,1,40,3,1,0.829583333
6,1,40,5,1,0.829583333
5,0,40,3,1,0.829583333
6,1,40,5,1,0.829583333
6,1,40,2,1,0.829583333
3,0,40,1,1,0.829583333
5,1,40,4,0,0.829583333
5,1,40,3,0,0.829583333
4,0,40,1,0,0.829583333
5,0,40,5,0,0.829583333
1,0,40,1,0,0.829583333
1,1,40,1,0,0.829583333
5,0,40,1,0,0.829583333
2,0,40,1,0,0.829583333
4,1,40,1,0,0.829583333
1,1,40,1,0,0.829583333
4,0,40,1,0,0.829583333
2,0,40,1,0,0.829583333
1,1,40,1,0,0.829583333
1,1,40,1,0,0.829583333
2,0,40,4,0,0.829583333
3,1,40,1,0,0.829583333
4,0,40,1,0,0.829583333
4,1,40,2,0,0.829583333
1,0,40,1,0,0.829583333
3,1,40,1,0,0.829583333
4,0,40,1,0,0.829583333
4,1,40,2,0,0.829583333
1,1,40,1,0,0.829583333
1,1,40,1,0,0.829583333
3,0,40,1,0,0.829583333
1,1,40,1,0,0.829583333
1,1,40,1,0,0.829583333
1,0,40,1,0,0.829583333
1,1,40,1,0,0.829583333
3,1,40,1,0,0.829583333
6,0,41,1,1,0.944166667
6,1,41,1,1,0.944166667
6,1,41,6,1,0.944166667
6,1,41,1,1,0.944166667
1,1,41,1,1,0.944166667
6,0,41,6,1,0.944166667
6,1,41,1,1,0.944166667
6,0,41,6,1,0.944166667
6,1,41,6,1,0.944166667
3,0,41,1,1,0.944166667
6,1,41,6,1,0.944166667
4,0,41,1,1,0.944166667
4,0,41,6,1,0.944166667
4,0,41,6,1,0.944166667
6,1,41,1,1,0.944166667
6,1,41,6,1,0.944166667
6,1,41,4,1,0.944166667
5,0,41,1,1,0.944166667
6,0,41,1,1,0.944166667
6,0,41,1,1,0.944166667
6,0,41,6,1,0.944166667
6,0,41,6,1,0.944166667
6,0,41,6,1,0.944166667
6,0,41,5,1,0.944166667
6,0,41,3,1,0.944166667
6,1,41,1,1,0.944166667
1,1,41,6,1,0.944166667
6,0,41,1,1,0.944166667
6,0,41,1,1,0.944166667
6,0,41,6,1,0.944166667
6,0,41,6,0,0.944166667
6,1,41,1,0,0.944166667
6,1,41,6,0,0.944166667
6,0,41,6,0,0.944166667
6,0,41,6,0,0.944166667
1,0,41,1,0,0.944166667
6,0,41,1,0,0.944166667
6,0,41,6,0,0.944166667
6,1,41,6,0,0.944166667
6,1,41,1,0,0.944166667
6,1,41,4,0,0.944166667
6,1,41,6,0,0.944166667
1,1,41,1,0,0.944166667
1,0,41,1,0,0.944166667
4,0,41,6,0,0.944166667
6,1,41,1,0,0.944166667
6,0,41,1,0,0.944166667
1,1,41,1,0,0.944166667
6,0,41,1,0,0.944166667
6,1,41,1,0,0.944166667
6,1,41,1,0,0.944166667
6,1,41,6,0,0.944166667
5,0,41,1,0,0.944166667
1,1,41,1,0,0.944166667
6,0,41,1,0,0.944166667
1,1,41,1,0,0.944166667
1,1,41,1,0,0.944166667
1,1,41,1,0,0.944166667
1,1,41,1,0,0.944166667
6,1,41,2,0,0.944166667
3,1,42,2,1,0.935833333
4,1,42,2,1,0.935833333
3,1,42,2,1,0.935833333
4,0,42,2,1,0.935833333
2,1,42,1,1,0.935833333
6,1,42,3,1,0.935833333
2,0,42,1,1,0.935833333
4,0,42,3,1,0.935833333
4,1,42,3,1,0.935833333
5,1,42,2,1,0.935833333
3,0,42,1,1,0.935833333
4,0,42,2,1,0.935833333
4,0,42,2,1,0.935833333
3,0,42,1,1,0.935833333
3,0,42,1,1,0.935833333
4,0,42,2,1,0.935833333
5,1,42,2,1,0.935833333
5,0,42,3,1,0.935833333
6,1,42,3,1,0.935833333
5,1,42,3,1,0.935833333
6,0,42,4,1,0.935833333
5,0,42,3,1,0.935833333
5,0,42,4,1,0.935833333
4,0,42,1,1,0.935833333
6,1,42,3,1,0.935833333
6,1,42,3,1,0.935833333
4,1,42,2,1,0.935833333
6,1,42,4,1,0.935833333
6,0,42,3,1,0.935833333
5,0,42,2,1,0.935833333
4,0,42,3,0,0.935833333
6,1,42,3,0,0.935833333
4,1,42,4,0,0.935833333
3,0,42,2,0,0.935833333
5,0,42,3,0,0.935833333
5,1,42,3,0,0.935833333
6,1,42,4,0,0.935833333
4,0,42,4,0,0.935833333
3,1,42,2,0,0.935833333
5,1,42,3,0,0.935833333
4,1,42,1,0,0.935833333
4,1,42,2,0,0.935833333
1,0,42,1,0,0.935833333
5,1,42,4,0,0.935833333
5,1,42,3,0,0.935833333
2,0,42,1,0,0.935833333
5,1,42,4,0,0.935833333
4,1,42,2,0,0.935833333
3,0,42,1,0,0.935833333
5,0,42,3,0,0.935833333
4,0,42,1,0,0.935833333
4,0,42,2,0,0.935833333
2,0,42,1,0,0.935833333
5,1,42,2,0,0.935833333
4,1,42,3,0,0.935833333
1,0,42,1,0,0.935833333
1,0,42,1,0,0.935833333
1,0,42,1,0,0.935833333
1,1,42,1,0,0.935833333
5,1,42,3,0,0.935833333
5,0,43,5,1,0.781666667
2,1,43,1,1,0.781666667
4,0,43,1,1,0.781666667
6,0,43,1,1,0.781666667
6,1,43,2,1,0.781666667
6,1,43,4,1,0.781666667
5,1,43,3,1,0.781666667
4,0,43,1,1,0.781666667
6,1,43,4,1,0.781666667
5,1,43,2,1,0.781666667
4,0,43,2,1,0.781666667
4,1,43,4,1,0.781666667
5,1,43,5,1,0.781666667
4,0,43,2,1,0.781666667
5,1,43,3,1,0.781666667
6,1,43,4,1,0.781666667
5,0,43,4,1,0.781666667
3,0,43,2,1,0.781666667
5,1,43,4,1,0.781666667
6,1,43,2,1,0.781666667
5,0,43,1,1,0.781666667
6,1,43,1,1,0.781666667
5,0,43,4,1,0.781666667
6,0,43,5,1,0.781666667
6,1,43,1,1,0.781666667
6,1,43,3,1,0.781666667
4,0,43,2,1,0.781666667
6,0,43,4,1,0.781666667
6,1,43,1,1,0.781666667
5,0,43,1,1,0.781666667
4,0,43,2,0,0.781666667
1,0,43,1,0,0.781666667
3,0,43,2,0,0.781666667
5,1,43,4,0,0.781666667
2,1,43,1,0,0.781666667
2,0,43,1,0,0.781666667
1,0,43,1,0,0.781666667
4,1,43,1,0,0.781666667
3,0,43,2,0,0.781666667
4,1,43,1,0,0.781666667
4,0,43,4,0,0.781666667
4,0,43,1,0,0.781666667
5,1,43,1,0,0.781666667
1,0,43,1,0,0.781666667
3,0,43,2,0,0.781666667
2,1,43,1,0,0.781666667
4,0,43,4,0,0.781666667
2,0,43,2,0,0.781666667
3,0,43,2,0,0.781666667
1,1,43,4,0,0.781666667
4,1,43,1,0,0.781666667
4,1,43,3,0,0.781666667
2,1,43,1,0,0.781666667
3,0,43,2,0,0.781666667
6,1,43,5,0,0.781666667
1,1,43,1,0,0.781666667
1,1,43,1,0,0.781666667
1,0,43,1,0,0.781666667
1,0,43,1,0,0.781666667
5,1,43,4,0,0.781666667
3,1,44,1,1,0.860833333
4,1,44,1,1,0.860833333
4,1,44,1,1,0.860833333
6,1,44,1,1,0.860833333
5,1,44,1,1,0.860833333
5,0,44,1,1,0.860833333
3,0,44,1,1,0.860833333
3,1,44,2,1,0.860833333
3,1,44,1,1,0.860833333
3,1,44,1,1,0.860833333
3,1,44,1,1,0.860833333
4,1,44,1,1,0.860833333
3,0,44,1,1,0.860833333
4,0,44,2,1,0.860833333
4,0,44,1,1,0.860833333
4,1,44,1,1,0.860833333
3,0,44,1,1,0.860833333
3,0,44,1,1,0.860833333
5,0,44,1,1,0.860833333
5,0,44,1,1,0.860833333
6,1,44,1,1,0.860833333
6,0,44,1,1,0.860833333
5,0,44,1,1,0.860833333
5,0,44,1,1,0.860833333
6,0,44,1,1,0.860833333
5,0,44,1,1,0.860833333
4,1,44,1,1,0.860833333
6,0,44,1,1,0.860833333
5,0,44,1,1,0.860833333
5,0,44,1,1,0.860833333
4,1,44,1,0,0.860833333
6,0,44,1,0,0.860833333
4,1,44,1,0,0.860833333
4,1,44,1,0,0.860833333
4,0,44,1,0,0.860833333
3,0,44,1,0,0.860833333
4,1,44,1,0,0.860833333
4,1,44,1,0,0.860833333
4,0,44,1,0,0.860833333
3,0,44,1,0,0.860833333
4,1,44,1,0,0.860833333
3,1,44,1,0,0.860833333
3,1,44,1,0,0.860833333
2,0,44,1,0,0.860833333
4,1,44,1,0,0.860833333
3,0,44,1,0,0.860833333
3,0,44,2,0,0.860833333
4,1,44,1,0,0.860833333
3,0,44,1,0,0.860833333
5,1,44,1,0,0.860833333
4,1,44,2,0,0.860833333
4,1,44,1,0,0.860833333
2,1,44,1,0,0.860833333
3,0,44,1,0,0.860833333
5,0,44,1,0,0.860833333
2,0,44,1,0,0.860833333
1,0,44,1,0,0.860833333
1,1,44,1,0,0.860833333
1,1,44,1,0,0.860833333
4,1,44,1,0,0.860833333
6,1,45,5,1,0.845833333
4,0,45,5,1,0.845833333
3,1,45,1,1,0.845833333
6,1,45,6,1,0.845833333
6,1,45,6,1,0.845833333
6,0,45,6,1,0.845833333
3,1,45,1,1,0.845833333
2,1,45,1,1,0.845833333
6,0,45,5,1,0.845833333
5,0,45,1,1,0.845833333
4,1,45,1,1,0.845833333
3,0,45,1,1,0.845833333
4,0,45,1,1,0.845833333
5,1,45,2,1,0.845833333
4,0,45,1,1,0.845833333
5,0,45,1,1,0.845833333
4,1,45,3,1,0.845833333
4,0,45,1,1,0.845833333
6,0,45,1,1,0.845833333
6,0,45,2,1,0.845833333
6,1,45,1,1,0.845833333
6,1,45,1,1,0.845833333
6,1,45,6,1,0.845833333
4,0,45,1,1,0.845833333
6,0,45,1,1,0.845833333
3,0,45,1,1,0.845833333
3,1,45,1,1,0.845833333
6,1,45,1,1,0.845833333
6,1,45,2,1,0.845833333
6,0,45,1,1,0.845833333
5,1,45,3,0,0.845833333
1,0,45,1,0,0.845833333
4,0,45,1,0,0.845833333
6,0,45,6,0,0.845833333
3,0,45,1,0,0.845833333
1,1,45,1,0,0.845833333
6,1,45,4,0,0.845833333
3,0,45,1,0,0.845833333
4,1,45,1,0,0.845833333
3,1,45,1,0,0.845833333
3,0,45,1,0,0.845833333
4,1,45,1,0,0.845833333
3,0,45,1,0,0.845833333
2,0,45,1,0,0.845833333
4,1,45,1,0,0.845833333
3,0,45,1,0,0.845833333
